0.025000000000000001 84.4364836951016
0.050000000000000003 95.00136208739397
0.075000000000000011 98.2627525282479
0.10000000000000001 99.47289897940206
0.125 99.84657934658837
0.14999999999999999 99.95557526217608
0.17500000000000002 99.98713003345809
0.20000000000000001 99.99640244222444
0.22500000000000001 99.99886387025155
0.25 99.99981062871116
0.27500000000000002 100.0
0.30000000000000004 100.0
0.32500000000000007 100.0
0.35000000000000003 100.0
0.37500000000000006 100.0
0.40000000000000002 100.0
0.42500000000000004 100.0
0.45000000000000007 100.0
0.47500000000000003 100.0
0.5 100.0
0.52500000000000002 100.0
0.55000000000000004 100.0
0.57500000000000007 100.0
0.60000000000000009 100.0
0.62500000000000011 100.0
0.65000000000000002 100.0
0.67500000000000004 100.0
0.70000000000000007 100.0
0.72500000000000009 100.0
0.75000000000000011 100.0
0.77500000000000002 100.0
0.80000000000000004 100.0
0.82500000000000007 100.0
0.85000000000000009 100.0
0.87500000000000011 100.0
0.90000000000000002 100.0
0.92500000000000004 100.0
0.95000000000000007 100.0
0.97500000000000009 100.0
